l_s,l_2,l_1,s_2,s_1,w_s,w_2,w_1,freq,S11_dB,S21_dB
13.0,7.0,25.0,0.55,0.15,0.6,1.5,0.2,1.700 GHz,-22.924,-0.07
13.0,7.0,25.0,0.55,0.15,0.6,1.5,1.4,2.200 GHz,-16.217,-0.158
13.0,7.0,25.0,0.55,0.15,0.6,1.5,1.4,2.300 GHz,-17.109,-0.139
13.0,7.0,25.0,0.55,0.15,0.6,1.5,2.0,2.100 GHz,-17.536,-0.132
13.0,7.0,25.0,0.55,0.15,0.6,1.5,2.0,2.200 GHz,-23.769,-0.075
13.0,7.0,25.0,0.55,0.15,0.6,1.5,2.0,2.300 GHz,-24.059,-0.076
13.0,7.0,25.0,0.55,0.15,0.6,1.5,2.0,2.400 GHz,-17.775,-0.136
13.0,7.0,25.0,0.55,0.15,0.6,2.0,0.2,1.700 GHz,-15.146,-0.18
13.0,7.0,25.0,0.55,0.15,0.6,2.0,1.4,2.100 GHz,-19.77,-0.099
13.0,7.0,25.0,0.55,0.15,0.6,2.0,1.4,2.200 GHz,-19.194,-0.108
13.0,7.0,25.0,0.55,0.15,0.6,2.0,2.0,2.000 GHz,-17.892,-0.126
13.0,7.0,25.0,0.55,0.15,0.6,2.0,2.0,2.100 GHz,-22.402,-0.082
13.0,7.0,25.0,0.55,0.15,0.6,2.0,2.0,2.200 GHz,-19.363,-0.111
13.0,7.0,25.0,0.55,0.15,0.6,2.0,2.0,2.300 GHz,-15.002,-0.204
13.0,7.0,25.0,0.55,0.15,1.2,0.5,1.4,2.600 GHz,-15.585,-0.178
13.0,7.0,25.0,0.55,0.15,1.2,0.5,1.4,2.700 GHz,-20.525,-0.094
13.0,7.0,25.0,0.55,0.15,1.2,0.5,1.4,2.800 GHz,-19.38,-0.107
13.0,7.0,25.0,0.55,0.15,1.2,0.5,2.0,2.600 GHz,-19.35,-0.114
13.0,7.0,25.0,0.55,0.15,1.2,0.5,2.0,2.700 GHz,-22.914,-0.089
13.0,7.0,25.0,0.55,0.15,1.2,0.5,2.0,2.800 GHz,-17.611,-0.149
13.0,7.0,25.0,0.55,0.15,1.2,1.0,2.0,2.300 GHz,-16.107,-0.166
13.0,7.0,25.0,0.55,0.15,1.2,1.0,2.0,2.400 GHz,-22.589,-0.083
13.0,7.0,25.0,0.55,0.15,1.2,1.0,2.0,2.500 GHz,-34.575,-0.062
13.0,7.0,25.0,0.55,0.15,1.2,1.0,2.0,2.600 GHz,-19.736,-0.11
13.0,7.0,25.0,0.55,0.15,1.2,1.5,0.2,1.700 GHz,-17.883,-0.134
13.0,7.0,25.0,0.55,0.15,1.2,1.5,2.0,2.200 GHz,-19.444,-0.107
13.0,7.0,25.0,0.55,0.15,1.2,1.5,2.0,2.300 GHz,-32.441,-0.061
13.0,7.0,25.0,0.55,0.15,1.2,1.5,2.0,2.400 GHz,-22.221,-0.087
13.0,7.0,25.0,0.55,0.15,1.2,1.5,2.0,2.500 GHz,-15.578,-0.188
13.0,7.0,25.0,0.55,0.15,1.2,2.0,0.2,1.700 GHz,-29.726,-0.061
13.0,7.0,25.0,0.55,0.15,1.2,2.0,0.2,1.800 GHz,-15.445,-0.182
13.0,7.0,25.0,0.55,0.15,1.2,2.0,1.4,2.200 GHz,-16.905,-0.145
13.0,7.0,25.0,0.55,0.15,1.2,2.0,2.0,2.100 GHz,-20.978,-0.092
13.0,7.0,25.0,0.55,0.15,1.2,2.0,2.0,2.200 GHz,-27.365,-0.067
13.0,7.0,25.0,0.55,0.15,1.2,2.0,2.0,2.300 GHz,-18.453,-0.125
13.0,7.0,25.0,0.55,0.15,1.8,0.5,1.4,2.700 GHz,-19.456,-0.107
13.0,7.0,25.0,0.55,0.15,1.8,0.5,1.4,2.800 GHz,-20.586,-0.096
13.0,7.0,25.0,0.55,0.15,1.8,0.5,1.4,2.900 GHz,-15.421,-0.188
13.0,7.0,25.0,0.55,0.15,1.8,0.5,2.0,2.600 GHz,-17.973,-0.134
13.0,7.0,25.0,0.55,0.15,1.8,0.5,2.0,2.700 GHz,-22.82,-0.09
13.0,7.0,25.0,0.55,0.15,1.8,0.5,2.0,2.800 GHz,-17.726,-0.146
13.0,7.0,25.0,0.55,0.15,1.8,1.0,2.0,2.400 GHz,-18.958,-0.116
13.0,7.0,25.0,0.55,0.15,1.8,1.0,2.0,2.500 GHz,-34.967,-0.062
13.0,7.0,25.0,0.55,0.15,1.8,1.0,2.0,2.600 GHz,-21.915,-0.092
13.0,7.0,25.0,0.55,0.15,1.8,1.0,2.0,2.700 GHz,-15.105,-0.205
13.0,7.0,25.0,0.55,0.15,1.8,1.5,2.0,2.200 GHz,-16.049,-0.17
13.0,7.0,25.0,0.55,0.15,1.8,1.5,2.0,2.300 GHz,-24.51,-0.075
13.0,7.0,25.0,0.55,0.15,1.8,1.5,2.0,2.400 GHz,-27.742,-0.069
13.0,7.0,25.0,0.55,0.15,1.8,1.5,2.0,2.500 GHz,-17.115,-0.15
13.0,7.0,25.0,0.55,0.15,1.8,2.0,2.0,2.100 GHz,-16.734,-0.153
13.0,7.0,25.0,0.55,0.15,1.8,2.0,2.0,2.200 GHz,-28.386,-0.067
13.0,7.0,25.0,0.55,0.15,1.8,2.0,2.0,2.300 GHz,-23.235,-0.083
13.0,7.0,25.0,0.55,0.15,1.8,2.0,2.0,2.400 GHz,-15.301,-0.196
13.0,7.0,25.0,0.55,0.35,0.6,0.5,0.2,1.700 GHz,-16.124,-0.167
13.0,7.0,25.0,0.55,0.35,0.6,0.5,1.4,2.600 GHz,-17.451,-0.133
13.0,7.0,25.0,0.55,0.35,0.6,0.5,1.4,2.700 GHz,-20.052,-0.099
13.0,7.0,25.0,0.55,0.35,0.6,0.5,1.4,2.800 GHz,-17.325,-0.141
13.0,7.0,25.0,0.55,0.35,0.6,0.5,2.0,2.500 GHz,-16.082,-0.169
13.0,7.0,25.0,0.55,0.35,0.6,0.5,2.0,2.600 GHz,-20.667,-0.102
13.0,7.0,25.0,0.55,0.35,0.6,0.5,2.0,2.700 GHz,-22.132,-0.096
13.0,7.0,25.0,0.55,0.35,0.6,0.5,2.0,2.800 GHz,-16.982,-0.165
13.0,7.0,25.0,0.55,0.35,0.6,1.0,0.2,1.700 GHz,-28.216,-0.056
13.0,7.0,25.0,0.55,0.35,0.6,1.0,1.4,2.400 GHz,-16.291,-0.156
13.0,7.0,25.0,0.55,0.35,0.6,1.0,1.4,2.500 GHz,-15.706,-0.173
13.0,7.0,25.0,0.55,0.35,0.6,1.0,2.0,2.300 GHz,-18.458,-0.119
13.0,7.0,25.0,0.55,0.35,0.6,1.0,2.0,2.400 GHz,-25.28,-0.072
13.0,7.0,25.0,0.55,0.35,0.6,1.0,2.0,2.500 GHz,-24.829,-0.077
13.0,7.0,25.0,0.55,0.35,0.6,1.0,2.0,2.600 GHz,-17.594,-0.144
13.0,7.0,25.0,0.55,0.35,0.6,1.5,0.2,1.600 GHz,-15.788,-0.161
13.0,7.0,25.0,0.55,0.35,0.6,1.5,0.2,1.700 GHz,-19.561,-0.093
13.0,7.0,25.0,0.55,0.35,0.6,1.5,1.4,2.200 GHz,-17.494,-0.13
13.0,7.0,25.0,0.55,0.35,0.6,1.5,1.4,2.300 GHz,-18.371,-0.117
13.0,7.0,25.0,0.55,0.35,0.6,1.5,2.0,2.100 GHz,-16.7,-0.148
13.0,7.0,25.0,0.55,0.35,0.6,1.5,2.0,2.200 GHz,-20.938,-0.091
13.0,7.0,25.0,0.55,0.35,0.6,1.5,2.0,2.300 GHz,-22.783,-0.082
13.0,7.0,25.0,0.55,0.35,0.6,1.5,2.0,2.400 GHz,-18.19,-0.13
13.0,7.0,25.0,0.55,0.35,0.6,2.0,1.4,2.000 GHz,-15.572,-0.172
13.0,7.0,25.0,0.55,0.35,0.6,2.0,1.4,2.100 GHz,-22.409,-0.077
13.0,7.0,25.0,0.55,0.35,0.6,2.0,1.4,2.200 GHz,-21.444,-0.086
13.0,7.0,25.0,0.55,0.35,0.6,2.0,2.0,2.000 GHz,-16.66,-0.148
13.0,7.0,25.0,0.55,0.35,0.6,2.0,2.0,2.100 GHz,-19.06,-0.111
13.0,7.0,25.0,0.55,0.35,0.6,2.0,2.0,2.200 GHz,-18.198,-0.126
13.0,7.0,25.0,0.55,0.35,0.6,2.0,2.0,2.300 GHz,-15.116,-0.201
13.0,7.0,25.0,0.55,0.35,1.2,0.5,1.4,2.600 GHz,-15.153,-0.191
13.0,7.0,25.0,0.55,0.35,1.2,0.5,1.4,2.700 GHz,-19.601,-0.105
13.0,7.0,25.0,0.55,0.35,1.2,0.5,1.4,2.800 GHz,-18.842,-0.116
13.0,7.0,25.0,0.55,0.35,1.2,0.5,2.0,2.600 GHz,-18.944,-0.12
13.0,7.0,25.0,0.55,0.35,1.2,0.5,2.0,2.700 GHz,-23.103,-0.09
13.0,7.0,25.0,0.55,0.35,1.2,0.5,2.0,2.800 GHz,-17.674,-0.15
13.0,7.0,25.0,0.55,0.35,1.2,1.0,1.4,2.500 GHz,-15.099,-0.191
13.0,7.0,25.0,0.55,0.35,1.2,1.0,2.0,2.300 GHz,-15.607,-0.179
13.0,7.0,25.0,0.55,0.35,1.2,1.0,2.0,2.400 GHz,-21.378,-0.09
13.0,7.0,25.0,0.55,0.35,1.2,1.0,2.0,2.500 GHz,-35.79,-0.063
13.0,7.0,25.0,0.55,0.35,1.2,1.0,2.0,2.600 GHz,-20.259,-0.107
13.0,7.0,25.0,0.55,0.35,1.2,1.5,0.2,1.700 GHz,-20.793,-0.095
13.0,7.0,25.0,0.55,0.35,1.2,1.5,1.4,2.300 GHz,-15.669,-0.174
13.0,7.0,25.0,0.55,0.35,1.2,1.5,2.0,2.200 GHz,-18.656,-0.117
13.0,7.0,25.0,0.55,0.35,1.2,1.5,2.0,2.300 GHz,-27.412,-0.067
13.0,7.0,25.0,0.55,0.35,1.2,1.5,2.0,2.400 GHz,-22.885,-0.084
13.0,7.0,25.0,0.55,0.35,1.2,1.5,2.0,2.500 GHz,-15.937,-0.179
13.0,7.0,25.0,0.55,0.35,1.2,2.0,0.2,1.700 GHz,-33.642,-0.055
13.0,7.0,25.0,0.55,0.35,1.2,2.0,1.4,2.100 GHz,-15.375,-0.181
13.0,7.0,25.0,0.55,0.35,1.2,2.0,1.4,2.200 GHz,-18.709,-0.114
13.0,7.0,25.0,0.55,0.35,1.2,2.0,1.4,2.300 GHz,-15.488,-0.182
13.0,7.0,25.0,0.55,0.35,1.2,2.0,2.0,2.100 GHz,-19.37,-0.107
13.0,7.0,25.0,0.55,0.35,1.2,2.0,2.0,2.200 GHz,-23.634,-0.078
13.0,7.0,25.0,0.55,0.35,1.2,2.0,2.0,2.300 GHz,-18.749,-0.121
13.0,7.0,25.0,0.55,0.35,1.8,0.5,1.4,2.700 GHz,-18.622,-0.119
13.0,7.0,25.0,0.55,0.35,1.8,0.5,1.4,2.800 GHz,-19.867,-0.105
13.0,7.0,25.0,0.55,0.35,1.8,0.5,1.4,2.900 GHz,-15.141,-0.199
13.0,7.0,25.0,0.55,0.35,1.8,0.5,2.0,2.600 GHz,-17.617,-0.141
13.0,7.0,25.0,0.55,0.35,1.8,0.5,2.0,2.700 GHz,-23.33,-0.089
13.0,7.0,25.0,0.55,0.35,1.8,0.5,2.0,2.800 GHz,-18.005,-0.145
13.0,7.0,25.0,0.55,0.35,1.8,1.0,2.0,2.400 GHz,-18.261,-0.126
13.0,7.0,25.0,0.55,0.35,1.8,1.0,2.0,2.500 GHz,-31.411,-0.065
13.0,7.0,25.0,0.55,0.35,1.8,1.0,2.0,2.600 GHz,-22.758,-0.088
13.0,7.0,25.0,0.55,0.35,1.8,1.0,2.0,2.700 GHz,-15.304,-0.2
13.0,7.0,25.0,0.55,0.35,1.8,1.5,2.0,2.200 GHz,-15.855,-0.174
13.0,7.0,25.0,0.55,0.35,1.8,1.5,2.0,2.300 GHz,-23.288,-0.08
13.0,7.0,25.0,0.55,0.35,1.8,1.5,2.0,2.400 GHz,-30.313,-0.066
13.0,7.0,25.0,0.55,0.35,1.8,1.5,2.0,2.500 GHz,-17.657,-0.14
13.0,7.0,25.0,0.55,0.35,1.8,2.0,0.2,1.700 GHz,-16.286,-0.171
13.0,7.0,25.0,0.55,0.35,1.8,2.0,1.4,2.200 GHz,-15.154,-0.191
13.0,7.0,25.0,0.55,0.35,1.8,2.0,1.4,2.300 GHz,-15.125,-0.193
13.0,7.0,25.0,0.55,0.35,1.8,2.0,2.0,2.100 GHz,-16.682,-0.153
13.0,7.0,25.0,0.55,0.35,1.8,2.0,2.0,2.200 GHz,-25.199,-0.072
13.0,7.0,25.0,0.55,0.35,1.8,2.0,2.0,2.300 GHz,-23.936,-0.079
13.0,7.0,25.0,0.55,0.35,1.8,2.0,2.0,2.400 GHz,-15.831,-0.181
13.0,7.0,25.0,0.55,0.55,0.6,0.5,0.2,1.700 GHz,-15.786,-0.172
13.0,7.0,25.0,0.55,0.55,0.6,0.5,1.4,2.600 GHz,-17.474,-0.134
13.0,7.0,25.0,0.55,0.55,0.6,0.5,1.4,2.700 GHz,-20.354,-0.098
13.0,7.0,25.0,0.55,0.55,0.6,0.5,1.4,2.800 GHz,-17.625,-0.137
13.0,7.0,25.0,0.55,0.55,0.6,0.5,2.0,2.500 GHz,-15.572,-0.184
13.0,7.0,25.0,0.55,0.55,0.6,0.5,2.0,2.600 GHz,-19.89,-0.11
13.0,7.0,25.0,0.55,0.55,0.6,0.5,2.0,2.700 GHz,-22.149,-0.097
13.0,7.0,25.0,0.55,0.55,0.6,0.5,2.0,2.800 GHz,-17.317,-0.162
13.0,7.0,25.0,0.55,0.55,0.6,1.0,0.2,1.600 GHz,-16.184,-0.154
13.0,7.0,25.0,0.55,0.55,0.6,1.0,0.2,1.700 GHz,-23.089,-0.069
13.0,7.0,25.0,0.55,0.55,0.6,1.0,1.4,2.400 GHz,-16.744,-0.146
13.0,7.0,25.0,0.55,0.55,0.6,1.0,1.4,2.500 GHz,-16.156,-0.161
13.0,7.0,25.0,0.55,0.55,0.6,1.0,2.0,2.300 GHz,-17.714,-0.131
13.0,7.0,25.0,0.55,0.55,0.6,1.0,2.0,2.400 GHz,-23.349,-0.079
13.0,7.0,25.0,0.55,0.55,0.6,1.0,2.0,2.500 GHz,-24.914,-0.077
13.0,7.0,25.0,0.55,0.55,0.6,1.0,2.0,2.600 GHz,-18.096,-0.136
13.0,7.0,25.0,0.55,0.55,0.6,1.5,0.2,1.600 GHz,-17.582,-0.12
13.0,7.0,25.0,0.55,0.55,0.6,1.5,0.2,1.700 GHz,-18.345,-0.107
13.0,7.0,25.0,0.55,0.55,0.6,1.5,1.4,2.200 GHz,-18.236,-0.117
13.0,7.0,25.0,0.55,0.55,0.6,1.5,1.4,2.300 GHz,-19.365,-0.104
13.0,7.0,25.0,0.55,0.55,0.6,1.5,1.4,2.400 GHz,-15.174,-0.19
13.0,7.0,25.0,0.55,0.55,0.6,1.5,2.0,2.100 GHz,-16.081,-0.162
13.0,7.0,25.0,0.55,0.55,0.6,1.5,2.0,2.200 GHz,-19.331,-0.107
13.0,7.0,25.0,0.55,0.55,0.6,1.5,2.0,2.300 GHz,-21.344,-0.091
13.0,7.0,25.0,0.55,0.55,0.6,1.5,2.0,2.400 GHz,-18.337,-0.128
13.0,7.0,25.0,0.55,0.55,0.6,2.0,1.4,2.000 GHz,-16.036,-0.158
13.0,7.0,25.0,0.55,0.55,0.6,2.0,1.4,2.100 GHz,-23.664,-0.07
13.0,7.0,25.0,0.55,0.55,0.6,2.0,1.4,2.200 GHz,-22.796,-0.077
13.0,7.0,25.0,0.55,0.55,0.6,2.0,2.0,2.000 GHz,-15.888,-0.167
13.0,7.0,25.0,0.55,0.55,0.6,2.0,2.0,2.100 GHz,-17.539,-0.133
13.0,7.0,25.0,0.55,0.55,0.6,2.0,2.0,2.200 GHz,-17.242,-0.143
13.0,7.0,25.0,0.55,0.55,0.6,2.0,2.0,2.300 GHz,-15.008,-0.204
13.0,7.0,25.0,0.55,0.55,1.2,0.5,1.4,2.600 GHz,-15.126,-0.193
13.0,7.0,25.0,0.55,0.55,1.2,0.5,1.4,2.700 GHz,-19.707,-0.105
13.0,7.0,25.0,0.55,0.55,1.2,0.5,1.4,2.800 GHz,-19.153,-0.114
13.0,7.0,25.0,0.55,0.55,1.2,0.5,2.0,2.600 GHz,-18.038,-0.134
13.0,7.0,25.0,0.55,0.55,1.2,0.5,2.0,2.700 GHz,-22.397,-0.095
13.0,7.0,25.0,0.55,0.55,1.2,0.5,2.0,2.800 GHz,-18.061,-0.146
13.0,7.0,25.0,0.55,0.55,1.2,1.0,1.4,2.500 GHz,-15.449,-0.182
13.0,7.0,25.0,0.55,0.55,1.2,1.0,2.0,2.300 GHz,-15.295,-0.188
13.0,7.0,25.0,0.55,0.55,1.2,1.0,2.0,2.400 GHz,-20.452,-0.099
13.0,7.0,25.0,0.55,0.55,1.2,1.0,2.0,2.500 GHz,-32.005,-0.065
13.0,7.0,25.0,0.55,0.55,1.2,1.0,2.0,2.600 GHz,-20.953,-0.101
13.0,7.0,25.0,0.55,0.55,1.2,1.5,0.2,1.700 GHz,-20.313,-0.097
13.0,7.0,25.0,0.55,0.55,1.2,1.5,1.4,2.300 GHz,-16.307,-0.157
13.0,7.0,25.0,0.55,0.55,1.2,1.5,1.4,2.400 GHz,-15.472,-0.181
13.0,7.0,25.0,0.55,0.55,1.2,1.5,2.0,2.200 GHz,-17.961,-0.127
13.0,7.0,25.0,0.55,0.55,1.2,1.5,2.0,2.300 GHz,-24.463,-0.075
13.0,7.0,25.0,0.55,0.55,1.2,1.5,2.0,2.400 GHz,-23.155,-0.083
13.0,7.0,25.0,0.55,0.55,1.2,1.5,2.0,2.500 GHz,-16.448,-0.167
13.0,7.0,25.0,0.55,0.55,1.2,2.0,0.2,1.600 GHz,-15.179,-0.187
13.0,7.0,25.0,0.55,0.55,1.2,2.0,0.2,1.700 GHz,-25.747,-0.062
13.0,7.0,25.0,0.55,0.55,1.2,2.0,1.4,2.100 GHz,-16.042,-0.162
13.0,7.0,25.0,0.55,0.55,1.2,2.0,1.4,2.200 GHz,-19.932,-0.099
13.0,7.0,25.0,0.55,0.55,1.2,2.0,1.4,2.300 GHz,-16.158,-0.164
13.0,7.0,25.0,0.55,0.55,1.2,2.0,2.0,2.100 GHz,-18.439,-0.119
13.0,7.0,25.0,0.55,0.55,1.2,2.0,2.0,2.200 GHz,-21.655,-0.089
13.0,7.0,25.0,0.55,0.55,1.2,2.0,2.0,2.300 GHz,-18.591,-0.123
13.0,7.0,25.0,0.55,0.55,1.8,0.5,1.4,2.700 GHz,-18.611,-0.12
13.0,7.0,25.0,0.55,0.55,1.8,0.5,1.4,2.800 GHz,-20.179,-0.103
13.0,7.0,25.0,0.55,0.55,1.8,0.5,1.4,2.900 GHz,-15.304,-0.196
13.0,7.0,25.0,0.55,0.55,1.8,0.5,2.0,2.600 GHz,-16.886,-0.156
13.0,7.0,25.0,0.55,0.55,1.8,0.5,2.0,2.700 GHz,-22.093,-0.097
13.0,7.0,25.0,0.55,0.55,1.8,0.5,2.0,2.800 GHz,-18.171,-0.144
13.0,7.0,25.0,0.55,0.55,1.8,1.0,2.0,2.400 GHz,-17.894,-0.132
13.0,7.0,25.0,0.55,0.55,1.8,1.0,2.0,2.500 GHz,-29.296,-0.067
13.0,7.0,25.0,0.55,0.55,1.8,1.0,2.0,2.600 GHz,-23.614,-0.085
13.0,7.0,25.0,0.55,0.55,1.8,1.0,2.0,2.700 GHz,-15.653,-0.191
13.0,7.0,25.0,0.55,0.55,1.8,1.5,2.0,2.200 GHz,-15.686,-0.179
13.0,7.0,25.0,0.55,0.55,1.8,1.5,2.0,2.300 GHz,-22.176,-0.087
13.0,7.0,25.0,0.55,0.55,1.8,1.5,2.0,2.400 GHz,-31.372,-0.065
13.0,7.0,25.0,0.55,0.55,1.8,1.5,2.0,2.500 GHz,-18.401,-0.129
13.0,7.0,25.0,0.55,0.55,1.8,2.0,0.2,1.700 GHz,-16.535,-0.162
13.0,7.0,25.0,0.55,0.55,1.8,2.0,1.4,2.200 GHz,-15.84,-0.171
13.0,7.0,25.0,0.55,0.55,1.8,2.0,1.4,2.300 GHz,-15.815,-0.173
13.0,7.0,25.0,0.55,0.55,1.8,2.0,2.0,2.100 GHz,-16.531,-0.156
13.0,7.0,25.0,0.55,0.55,1.8,2.0,2.0,2.200 GHz,-23.448,-0.079
13.0,7.0,25.0,0.55,0.55,1.8,2.0,2.0,2.300 GHz,-23.754,-0.08
13.0,7.0,25.0,0.55,0.55,1.8,2.0,2.0,2.400 GHz,-16.192,-0.172
13.0,7.0,25.0,0.55,0.6,0.6,0.5,0.2,1.700 GHz,-15.637,-0.176
13.0,7.0,25.0,0.55,0.6,0.6,0.5,1.4,2.600 GHz,-17.539,-0.133
13.0,7.0,25.0,0.55,0.6,0.6,0.5,1.4,2.700 GHz,-20.533,-0.096
13.0,7.0,25.0,0.55,0.6,0.6,0.5,1.4,2.800 GHz,-17.752,-0.135
13.0,7.0,25.0,0.55,0.6,0.6,0.5,2.0,2.500 GHz,-15.563,-0.184
13.0,7.0,25.0,0.55,0.6,0.6,0.5,2.0,2.600 GHz,-19.609,-0.113
13.0,7.0,25.0,0.55,0.6,0.6,0.5,2.0,2.700 GHz,-21.431,-0.103
13.0,7.0,25.0,0.55,0.6,0.6,0.5,2.0,2.800 GHz,-17.053,-0.165
13.0,7.0,25.0,0.55,0.6,0.6,1.0,0.2,1.600 GHz,-16.69,-0.142
13.0,7.0,25.0,0.55,0.6,0.6,1.0,0.2,1.700 GHz,-22.32,-0.073
13.0,7.0,25.0,0.55,0.6,0.6,1.0,1.4,2.400 GHz,-16.911,-0.142
13.0,7.0,25.0,0.55,0.6,0.6,1.0,1.4,2.500 GHz,-16.324,-0.157
13.0,7.0,25.0,0.55,0.6,0.6,1.0,2.0,2.300 GHz,-17.718,-0.131
13.0,7.0,25.0,0.55,0.6,0.6,1.0,2.0,2.400 GHz,-23.065,-0.081
13.0,7.0,25.0,0.55,0.6,0.6,1.0,2.0,2.500 GHz,-24.367,-0.079
13.0,7.0,25.0,0.55,0.6,0.6,1.0,2.0,2.600 GHz,-18.016,-0.138
13.0,7.0,25.0,0.55,0.6,0.6,1.5,0.2,1.600 GHz,-17.989,-0.113
13.0,7.0,25.0,0.55,0.6,0.6,1.5,0.2,1.700 GHz,-18.126,-0.11
13.0,7.0,25.0,0.55,0.6,0.6,1.5,1.4,2.200 GHz,-18.444,-0.114
13.0,7.0,25.0,0.55,0.6,0.6,1.5,1.4,2.300 GHz,-19.686,-0.1
13.0,7.0,25.0,0.55,0.6,0.6,1.5,1.4,2.400 GHz,-15.341,-0.185
13.0,7.0,25.0,0.55,0.6,0.6,1.5,2.0,2.100 GHz,-16.007,-0.164
13.0,7.0,25.0,0.55,0.6,0.6,1.5,2.0,2.200 GHz,-19.209,-0.109
13.0,7.0,25.0,0.55,0.6,0.6,1.5,2.0,2.300 GHz,-21.221,-0.092
13.0,7.0,25.0,0.55,0.6,0.6,1.5,2.0,2.400 GHz,-18.308,-0.129
13.0,7.0,25.0,0.55,0.6,0.6,2.0,1.4,2.000 GHz,-16.123,-0.156
13.0,7.0,25.0,0.55,0.6,0.6,2.0,1.4,2.100 GHz,-23.95,-0.069
13.0,7.0,25.0,0.55,0.6,0.6,2.0,1.4,2.200 GHz,-23.227,-0.075
13.0,7.0,25.0,0.55,0.6,0.6,2.0,2.0,2.000 GHz,-15.817,-0.169
13.0,7.0,25.0,0.55,0.6,0.6,2.0,2.0,2.100 GHz,-17.474,-0.134
13.0,7.0,25.0,0.55,0.6,0.6,2.0,2.0,2.200 GHz,-17.217,-0.143
13.0,7.0,25.0,0.55,0.6,0.6,2.0,2.0,2.300 GHz,-15.005,-0.204
13.0,7.0,25.0,0.55,0.6,1.2,0.5,1.4,2.600 GHz,-15.158,-0.192
13.0,7.0,25.0,0.55,0.6,1.2,0.5,1.4,2.700 GHz,-19.826,-0.104
13.0,7.0,25.0,0.55,0.6,1.2,0.5,1.4,2.800 GHz,-19.298,-0.112
13.0,7.0,25.0,0.55,0.6,1.2,0.5,2.0,2.600 GHz,-18.01,-0.135
13.0,7.0,25.0,0.55,0.6,1.2,0.5,2.0,2.700 GHz,-22.091,-0.098
13.0,7.0,25.0,0.55,0.6,1.2,0.5,2.0,2.800 GHz,-17.902,-0.149
13.0,7.0,25.0,0.55,0.6,1.2,1.0,1.4,2.500 GHz,-15.58,-0.177
13.0,7.0,25.0,0.55,0.6,1.2,1.0,2.0,2.300 GHz,-15.307,-0.188
13.0,7.0,25.0,0.55,0.6,1.2,1.0,2.0,2.400 GHz,-20.422,-0.099
13.0,7.0,25.0,0.55,0.6,1.2,1.0,2.0,2.500 GHz,-31.053,-0.066
13.0,7.0,25.0,0.55,0.6,1.2,1.0,2.0,2.600 GHz,-20.868,-0.103
13.0,7.0,25.0,0.55,0.6,1.2,1.5,0.2,1.700 GHz,-20.033,-0.099
13.0,7.0,25.0,0.55,0.6,1.2,1.5,1.4,2.300 GHz,-16.495,-0.152
13.0,7.0,25.0,0.55,0.6,1.2,1.5,1.4,2.400 GHz,-15.646,-0.176
13.0,7.0,25.0,0.55,0.6,1.2,1.5,2.0,2.200 GHz,-17.93,-0.127
13.0,7.0,25.0,0.55,0.6,1.2,1.5,2.0,2.300 GHz,-24.23,-0.075
13.0,7.0,25.0,0.55,0.6,1.2,1.5,2.0,2.400 GHz,-23.004,-0.084
13.0,7.0,25.0,0.55,0.6,1.2,1.5,2.0,2.500 GHz,-16.452,-0.167
13.0,7.0,25.0,0.55,0.6,1.2,2.0,0.2,1.600 GHz,-15.62,-0.173
13.0,7.0,25.0,0.55,0.6,1.2,2.0,0.2,1.700 GHz,-24.788,-0.065
13.0,7.0,25.0,0.55,0.6,1.2,2.0,1.4,2.100 GHz,-16.201,-0.158
13.0,7.0,25.0,0.55,0.6,1.2,2.0,1.4,2.200 GHz,-20.292,-0.095
13.0,7.0,25.0,0.55,0.6,1.2,2.0,1.4,2.300 GHz,-16.362,-0.159
13.0,7.0,25.0,0.55,0.6,1.2,2.0,2.0,2.100 GHz,-18.327,-0.121
13.0,7.0,25.0,0.55,0.6,1.2,2.0,2.0,2.200 GHz,-21.254,-0.092
13.0,7.0,25.0,0.55,0.6,1.2,2.0,2.0,2.300 GHz,-18.401,-0.126
13.0,7.0,25.0,0.55,0.6,1.8,0.5,1.4,2.700 GHz,-18.682,-0.119
13.0,7.0,25.0,0.55,0.6,1.8,0.5,1.4,2.800 GHz,-20.346,-0.102
13.0,7.0,25.0,0.55,0.6,1.8,0.5,1.4,2.900 GHz,-15.38,-0.194
13.0,7.0,25.0,0.55,0.6,1.8,0.5,2.0,2.600 GHz,-16.81,-0.158
13.0,7.0,25.0,0.55,0.6,1.8,0.5,2.0,2.700 GHz,-22.015,-0.098
13.0,7.0,25.0,0.55,0.6,1.8,0.5,2.0,2.800 GHz,-18.191,-0.144
13.0,7.0,25.0,0.55,0.6,1.8,1.0,2.0,2.400 GHz,-17.889,-0.132
13.0,7.0,25.0,0.55,0.6,1.8,1.0,2.0,2.500 GHz,-28.974,-0.068
13.0,7.0,25.0,0.55,0.6,1.8,1.0,2.0,2.600 GHz,-23.68,-0.084
13.0,7.0,25.0,0.55,0.6,1.8,1.0,2.0,2.700 GHz,-15.725,-0.19
13.0,7.0,25.0,0.55,0.6,1.8,1.5,2.0,2.200 GHz,-15.725,-0.176
13.0,7.0,25.0,0.55,0.6,1.8,1.5,2.0,2.300 GHz,-22.22,-0.085
13.0,7.0,25.0,0.55,0.6,1.8,1.5,2.0,2.400 GHz,-30.785,-0.064
13.0,7.0,25.0,0.55,0.6,1.8,1.5,2.0,2.500 GHz,-18.348,-0.129
